Status,Project,Title,Name,URL,Error
Success,DD,Vicmap Hydro - Areas Subject to Inundation,vicmap-hydro-areas-subject-to-inundation,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-hydro-areas-subject-to-inundation,
Success,ODP,Vicmap Hydro - Areas Subject to Inundation,vicmap-hydro-areas-subject-to-inundation,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-hydro-areas-subject-to-inundation,
Success,DD,Vicmap Transport - Rail Station Non Operational (dismantled),vicmap-transport-rail-station-non-operational-dismantled,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-station-non-operational-dismantled,
Success,ODP,Vicmap Transport - Rail Station Non Operational (dismantled),vicmap-transport-rail-station-non-operational-dismantled,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-station-non-operational-dismantled,
Success,DD,Vicmap Transport - Rail Station Non Operational (disused),vicmap-transport-rail-station-non-operational-disused,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-station-non-operational-disused,
Success,ODP,Vicmap Transport - Rail Station Non Operational (disused),vicmap-transport-rail-station-non-operational-disused,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-station-non-operational-disused,
Success,DD,Vicmap Transport - Rail Station Operational,vicmap-transport-rail-station-operational,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-station-operational,
Success,ODP,Vicmap Transport - Rail Station Operational,vicmap-transport-rail-station-operational,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-station-operational,
Success,DD,Airport Infrastructure - Vicmap Transport (Line),airport-infrastructure-vicmap-transport-line,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/airport-infrastructure-vicmap-transport-line,
Success,ODP,Airport Infrastructure - Vicmap Transport (Line),airport-infrastructure-vicmap-transport-line,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/airport-infrastructure-vicmap-transport-line,
Success,DD,Vicmap Transport - Rail Trail,vicmap-transport-rail-trail,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-trail,
Success,ODP,Vicmap Transport - Rail Trail,vicmap-transport-rail-trail,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-trail,
Success,DD,Vicmap Transport - Rail Underground,vicmap-transport-rail-underground,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-underground,
Success,ODP,Vicmap Transport - Rail Underground,vicmap-transport-rail-underground,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-underground,
Success,DD,Vicmap Transport - Tram Way,vicmap-transport-tram-way,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-tram-way,
Success,ODP,Vicmap Transport - Tram Way,vicmap-transport-tram-way,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-tram-way,
Success,DD,Vicmap Transport - Light Rail,vicmap-transport-light-rail,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-light-rail,
Success,ODP,Vicmap Transport - Light Rail,vicmap-transport-light-rail,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-light-rail,
Success,DD,Vicmap Transport - Rail Disused,vicmap-transport-rail-disused,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-disused,
Success,ODP,Vicmap Transport - Rail Disused,vicmap-transport-rail-disused,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-disused,
Success,DD,Vicmap Transport - Rail Dismantled,vicmap-transport-rail-dismantled,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-dismantled,
Success,ODP,Vicmap Transport - Rail Dismantled,vicmap-transport-rail-dismantled,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-dismantled,
Success,DD,Vicmap Transport - Rail Siding,vicmap-transport-rail-siding,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-siding,
Success,ODP,Vicmap Transport - Rail Siding,vicmap-transport-rail-siding,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-siding,
Success,DD,Vicmap Transport - Rail Bridges,vicmap-transport-rail-bridges,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/vicmap-transport-rail-bridges,
Success,ODP,Vicmap Transport - Rail Bridges,vicmap-transport-rail-bridges,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/vicmap-transport-rail-bridges,
Success,DD,Register of Geographic Names - Vicmap Features of Interest,register-of-geographic-names-vicmap-features-of-interest,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/register-of-geographic-names-vicmap-features-of-interest,
Success,ODP,Register of Geographic Names - Vicmap Features of Interest,register-of-geographic-names-vicmap-features-of-interest,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/register-of-geographic-names-vicmap-features-of-interest,
Success,DD,Local Government Areas for Victoria prior to the 1994 amalgamations,local-government-areas-for-victoria-prior-to-the-1994-amalgamations,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/local-government-areas-for-victoria-prior-to-the-1994-amalgamations,
Success,ODP,Local Government Areas for Victoria prior to the 1994 amalgamations,local-government-areas-for-victoria-prior-to-the-1994-amalgamations,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/local-government-areas-for-victoria-prior-to-the-1994-amalgamations,
Success,DD,Project layer depicting housing activity over the years from 2005 and 2016,project-layer-depicting-housing-activity-over-the-years-from-2005-and-2016,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/project-layer-depicting-housing-activity-over-the-years-from-2005-and-2016,
Success,ODP,Project layer depicting housing activity over the years from 2005 and 2016,project-layer-depicting-housing-activity-over-the-years-from-2005-and-2016,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/project-layer-depicting-housing-activity-over-the-years-from-2005-and-2016,
Success,DD,Urban Development Program - Proposed Industrial Areas 2016,urban-development-program-proposed-industrial-areas-2016,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/urban-development-program-proposed-industrial-areas-2016,
Success,ODP,Urban Development Program - Proposed Industrial Areas 2016,urban-development-program-proposed-industrial-areas-2016,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/urban-development-program-proposed-industrial-areas-2016,
Success,DD,Urban Development Program - Industrial Land 2016,urban-development-program-industrial-land-2016,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/urban-development-program-industrial-land-2016,
Success,ODP,Urban Development Program - Industrial Land 2016,urban-development-program-industrial-land-2016,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/urban-development-program-industrial-land-2016,
Success,DD,Major Residential Redevelopments Sites 2016,major-residential-redevelopments-sites-2016,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/major-residential-redevelopments-sites-2016,
Success,ODP,Major Residential Redevelopments Sites 2016,major-residential-redevelopments-sites-2016,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/major-residential-redevelopments-sites-2016,
Success,DD,Victoria Flood Database - Defined and Declared Floodways,victoria-flood-database-defined-and-declared-floodways,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/victoria-flood-database-defined-and-declared-floodways,
Success,ODP,Victoria Flood Database - Defined and Declared Floodways,victoria-flood-database-defined-and-declared-floodways,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/victoria-flood-database-defined-and-declared-floodways,
Success,DD,Statewide Land Use 1996 to 2005,statewide-land-use-1996-to-2005,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/statewide-land-use-1996-to-2005,
Success,ODP,Statewide Land Use 1996 to 2005,statewide-land-use-1996-to-2005,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/statewide-land-use-1996-to-2005,
Success,DD,Land Systems of Victoria at 1:250 000,land-systems-of-victoria-at-1-250-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/land-systems-of-victoria-at-1-250-000,
Success,ODP,Land Systems of Victoria at 1:250 000,land-systems-of-victoria-at-1-250-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/land-systems-of-victoria-at-1-250-000,
Success,DD,LUT to relate species Code in HUNT25_MTE_APP to permitted hunting category,lut-to-relate-species-code-in-hunt25_mte_app-to-permitted-hunting-category,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/lut-to-relate-species-code-in-hunt25_mte_app-to-permitted-hunting-category,
Success,ODP,LUT to relate species Code in HUNT25_MTE_APP to permitted hunting category,lut-to-relate-species-code-in-hunt25_mte_app-to-permitted-hunting-category,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/lut-to-relate-species-code-in-hunt25_mte_app-to-permitted-hunting-category,
Success,DD,LUT to relate closed areas to PLMID in HUNT25_MTE_APP layer,lut-to-relate-closed-areas-to-plmid-in-hunt25_mte_app-layer,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/lut-to-relate-closed-areas-to-plmid-in-hunt25_mte_app-layer,
Success,ODP,LUT to relate closed areas to PLMID in HUNT25_MTE_APP layer,lut-to-relate-closed-areas-to-plmid-in-hunt25_mte_app-layer,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/lut-to-relate-closed-areas-to-plmid-in-hunt25_mte_app-layer,
Success,DD,Areas closed to hunting for a period of time,areas-closed-to-hunting-for-a-period-of-time,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/areas-closed-to-hunting-for-a-period-of-time,
Success,ODP,Areas closed to hunting for a period of time,areas-closed-to-hunting-for-a-period-of-time,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/areas-closed-to-hunting-for-a-period-of-time,
Success,DD,Hunting Area Dataset Permitted Other Deer (Red Deer, Fallow Deer, Chital Deer, Rusa Deer) Hunting,hunting-area-dataset-permitted-other-deer-red-deer-fallow-deer-chital-deer-rusa-deer-hunting,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/hunting-area-dataset-permitted-other-deer-red-deer-fallow-deer-chital-deer-rusa-deer-hunting,
Success,ODP,Hunting Area Dataset Permitted Other Deer (Red Deer, Fallow Deer, Chital Deer, Rusa Deer) Hunting,hunting-area-dataset-permitted-other-deer-red-deer-fallow-deer-chital-deer-rusa-deer-hunting,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/hunting-area-dataset-permitted-other-deer-red-deer-fallow-deer-chital-deer-rusa-deer-hunting,
Success,DD,Planned Burns 2020/21 - 2022/23 now called Joint Fuel management program,planned-burns-2020-21-2022-23-now-called-joint-fuel-management-program,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/planned-burns-2020-21-2022-23-now-called-joint-fuel-management-program,
Failure,ODP,Planned Burns 2020/21 - 2022/23 now called Joint Fuel management program,planned-burns-2020-21-2022-23-now-called-joint-fuel-management-program,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/planned-burns-2020-21-2022-23-now-called-joint-fuel-management-program,Dataset was not found
Success,DD,Fire severity map of the major fires in Gippsland and north east Victoria in 2019/20 (version 1.0),fire-severity-map-of-the-major-fires-in-gippsland-and-north-east-victoria-in-2019-20-version-1-0,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/fire-severity-map-of-the-major-fires-in-gippsland-and-north-east-victoria-in-2019-20-version-1-0,
Failure,ODP,Fire severity map of the major fires in Gippsland and north east Victoria in 2019/20 (version 1.0),fire-severity-map-of-the-major-fires-in-gippsland-and-north-east-victoria-in-2019-20-version-1-0,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/fire-severity-map-of-the-major-fires-in-gippsland-and-north-east-victoria-in-2019-20-version-1-0,Dataset was not found
Success,DD,Planned Burns 2019/20 - 2021/22 now called Joint Fuel management program JFMP includes burns and works,planned-burns-2019-20-2021-22-now-called-joint-fuel-management-program-jfmp-includes-burns-and-work,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/planned-burns-2019-20-2021-22-now-called-joint-fuel-management-program-jfmp-includes-burns-and-work,
Failure,ODP,Planned Burns 2019/20 - 2021/22 now called Joint Fuel management program JFMP includes burns and works,planned-burns-2019-20-2021-22-now-called-joint-fuel-management-program-jfmp-includes-burns-and-work,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/planned-burns-2019-20-2021-22-now-called-joint-fuel-management-program-jfmp-includes-burns-and-work,Dataset was not found
Success,DD,Fire History Records of Fires primarily on Public Land showing the fire scars,fire-history-records-of-fires-primarily-on-public-land-showing-the-fire-scars,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/fire-history-records-of-fires-primarily-on-public-land-showing-the-fire-scars,
Success,ODP,Fire History Records of Fires primarily on Public Land showing the fire scars,fire-history-records-of-fires-primarily-on-public-land-showing-the-fire-scars,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/fire-history-records-of-fires-primarily-on-public-land-showing-the-fire-scars,
Success,DD,Geological Fault Rock - Polygons (1:100,000),geological-fault-rock-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-fault-rock-polygons-1-100-000,
Success,ODP,Geological Fault Rock - Polygons (1:100,000),geological-fault-rock-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-fault-rock-polygons-1-100-000,
Success,DD,Low Impact Exploration Related Earth Resources Spatial Data Collection for the Datamart,low-impact-exploration-related-earth-resources-spatial-data-collection-for-the-datamart,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/low-impact-exploration-related-earth-resources-spatial-data-collection-for-the-datamart,
Success,ODP,Low Impact Exploration Related Earth Resources Spatial Data Collection for the Datamart,low-impact-exploration-related-earth-resources-spatial-data-collection-for-the-datamart,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/low-impact-exploration-related-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Geological zones of contact metamorphism interpreted from geophysical interpretation (1:250,000),geological-zones-of-contact-metamorphism-interpreted-from-geophysical-interpretation-1-250-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-zones-of-contact-metamorphism-interpreted-from-geophysical-interpretation-1-250-000,
Success,ODP,Geological zones of contact metamorphism interpreted from geophysical interpretation (1:250,000),geological-zones-of-contact-metamorphism-interpreted-from-geophysical-interpretation-1-250-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-zones-of-contact-metamorphism-interpreted-from-geophysical-interpretation-1-250-000,
Success,DD,Geological lines based on geological interpretation of geophysical data (1:1,000,000),geological-lines-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-lines-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,
Success,ODP,Geological lines based on geological interpretation of geophysical data (1:1,000,000),geological-lines-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-lines-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,
Success,DD,Regional Metamorphism Zones as interpreted by geophysical interpretation from Pre-Permian geology (1:1,000,000),regional-metamorphism-zones-as-interpreted-by-geophysical-interpretation-from-pre-permian-geology-1,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/regional-metamorphism-zones-as-interpreted-by-geophysical-interpretation-from-pre-permian-geology-1,
Failure,ODP,Regional Metamorphism Zones as interpreted by geophysical interpretation from Pre-Permian geology (1:1,000,000),regional-metamorphism-zones-as-interpreted-by-geophysical-interpretation-from-pre-permian-geology-1,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/regional-metamorphism-zones-as-interpreted-by-geophysical-interpretation-from-pre-permian-geology-1,Dataset was not found
Success,DD,Geological polygons based on geological interpretation of geophysical data (1:1,000,000),geological-polygons-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-polygons-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,
Success,ODP,Geological polygons based on geological interpretation of geophysical data (1:1,000,000),geological-polygons-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-polygons-based-on-geological-interpretation-of-geophysical-data-1-1-000-000,
Success,DD,Regolith Regional type lines (1:100,000),regolith-regional-type-lines-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/regolith-regional-type-lines-1-100-000,
Success,ODP,Regolith Regional type lines (1:100,000),regolith-regional-type-lines-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/regolith-regional-type-lines-1-100-000,
Success,DD,Regolith Regional type polygons (1:100,000),regolith-regional-type-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/regolith-regional-type-polygons-1-100-000,
Success,ODP,Regolith Regional type polygons (1:100,000),regolith-regional-type-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/regolith-regional-type-polygons-1-100-000,
Success,DD,Regolith Regional Radiometric Signature Area Lines (1:100,000),regolith-regional-radiometric-signature-area-lines-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/regolith-regional-radiometric-signature-area-lines-1-100-000,
Success,ODP,Regolith Regional Radiometric Signature Area Lines (1:100,000),regolith-regional-radiometric-signature-area-lines-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/regolith-regional-radiometric-signature-area-lines-1-100-000,
Success,DD,Regolith Regional Radiometric Signature Areas (1:100,000),regolith-regional-radiometric-signature-areas-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/regolith-regional-radiometric-signature-areas-1-100-000,
Success,ODP,Regolith Regional Radiometric Signature Areas (1:100,000),regolith-regional-radiometric-signature-areas-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/regolith-regional-radiometric-signature-areas-1-100-000,
Success,DD,Regolith Regional Duricrust Polygons (1:100,000),regolith-regional-duricrust-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/regolith-regional-duricrust-polygons-1-100-000,
Success,ODP,Regolith Regional Duricrust Polygons (1:100,000),regolith-regional-duricrust-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/regolith-regional-duricrust-polygons-1-100-000,
Success,DD,Geological rock types lines (1:100,000),geological-rock-types-lines-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-rock-types-lines-1-100-000,
Success,ODP,Geological rock types lines (1:100,000),geological-rock-types-lines-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-rock-types-lines-1-100-000,
Success,DD,Geological rock types polygons (1:100,000),geological-rock-types-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-rock-types-polygons-1-100-000,
Success,ODP,Geological rock types polygons (1:100,000),geological-rock-types-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-rock-types-polygons-1-100-000,
Success,DD,Geological lines (1:250,000),geological-lines-1-250-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-lines-1-250-000,
Success,ODP,Geological lines (1:250,000),geological-lines-1-250-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-lines-1-250-000,
Success,DD,Geological Lines (1:1,000,000),geological-lines-1-1-000-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-lines-1-1-000-000,
Success,ODP,Geological Lines (1:1,000,000),geological-lines-1-1-000-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-lines-1-1-000-000,
Success,DD,Geological polygons (1:1,000,000),geological-polygons-1-1-000-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-polygons-1-1-000-000,
Success,ODP,Geological polygons (1:1,000,000),geological-polygons-1-1-000-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-polygons-1-1-000-000,
Success,DD,Geological polygons (1:4,000,000),geological-polygons-1-4-000-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-polygons-1-4-000-000,
Success,ODP,Geological polygons (1:4,000,000),geological-polygons-1-4-000-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-polygons-1-4-000-000,
Success,DD,Shallow Workings Polygons (1:100,000),shallow-workings-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/shallow-workings-polygons-1-100-000,
Success,ODP,Shallow Workings Polygons (1:100,000),shallow-workings-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/shallow-workings-polygons-1-100-000,
Success,DD,Alluvial mineralisation and mined alluvial workings line (1:100 000),alluvial-mineralisation-and-mined-alluvial-workings-line-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/alluvial-mineralisation-and-mined-alluvial-workings-line-1-100-000,
Success,ODP,Alluvial mineralisation and mined alluvial workings line (1:100 000),alluvial-mineralisation-and-mined-alluvial-workings-line-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/alluvial-mineralisation-and-mined-alluvial-workings-line-1-100-000,
Success,DD,Alluvial mineralisation and mined alluvial workings polygons (1:100 000),alluvial-mineralisation-and-mined-alluvial-workings-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/alluvial-mineralisation-and-mined-alluvial-workings-polygons-1-100-000,
Success,ODP,Alluvial mineralisation and mined alluvial workings polygons (1:100 000),alluvial-mineralisation-and-mined-alluvial-workings-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/alluvial-mineralisation-and-mined-alluvial-workings-polygons-1-100-000,
Success,DD,Geological Deep Leads Lines (1:100,000),geological-deep-leads-lines-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-deep-leads-lines-1-100-000,
Success,ODP,Geological Deep Leads Lines (1:100,000),geological-deep-leads-lines-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-deep-leads-lines-1-100-000,
Success,DD,Geological Deep Leads Polygons (1:100,000),geological-deep-leads-polygons-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-deep-leads-polygons-1-100-000,
Success,ODP,Geological Deep Leads Polygons (1:100,000),geological-deep-leads-polygons-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-deep-leads-polygons-1-100-000,
Success,DD,Land Status and Boundaries - Earth Resources Spatial Data Collection for the Datamart.,land-status-and-boundaries-earth-resources-spatial-data-collection-for-the-datamart,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/land-status-and-boundaries-earth-resources-spatial-data-collection-for-the-datamart,
Success,ODP,Land Status and Boundaries - Earth Resources Spatial Data Collection for the Datamart.,land-status-and-boundaries-earth-resources-spatial-data-collection-for-the-datamart,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/land-status-and-boundaries-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Coal Model   - Latrobe Valley - Earth Resources Spatial Data Collection for the Datamart.,coal-model-latrobe-valley-earth-resources-spatial-data-collection-for-the-datamart,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/coal-model-latrobe-valley-earth-resources-spatial-data-collection-for-the-datamart,
Success,ODP,Coal Model   - Latrobe Valley - Earth Resources Spatial Data Collection for the Datamart.,coal-model-latrobe-valley-earth-resources-spatial-data-collection-for-the-datamart,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/coal-model-latrobe-valley-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Petroleum Wells that are available to the public (from Geological Survey of Victoria's DbMap database),petroleum-wells-that-are-available-to-the-public-from-geological-survey-of-victorias-dbmap-database,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/petroleum-wells-that-are-available-to-the-public-from-geological-survey-of-victorias-dbmap-database,
Failure,ODP,Petroleum Wells that are available to the public (from Geological Survey of Victoria's DbMap database),petroleum-wells-that-are-available-to-the-public-from-geological-survey-of-victorias-dbmap-database,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/petroleum-wells-that-are-available-to-the-public-from-geological-survey-of-victorias-dbmap-database,Dataset was not found
Success,DD,Duricrust (1:100,000),duricrust-1-100-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/duricrust-1-100-000,
Success,ODP,Duricrust (1:100,000),duricrust-1-100-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/duricrust-1-100-000,
Success,DD,Geophysical Structure lines (1:250,000), Geophysical Interpretation of Linear Structural Features,geophysical-structure-lines-1-250-000-geophysical-interpretation-of-linear-structural-features,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geophysical-structure-lines-1-250-000-geophysical-interpretation-of-linear-structural-features,
Success,ODP,Geophysical Structure lines (1:250,000), Geophysical Interpretation of Linear Structural Features,geophysical-structure-lines-1-250-000-geophysical-interpretation-of-linear-structural-features,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geophysical-structure-lines-1-250-000-geophysical-interpretation-of-linear-structural-features,
Success,DD,Geophysical Miscellaneous lines (1:250,000), Geophysical Interpretation of other linear geological features,geophysical-miscellaneous-lines-1-250-000-geophysical-interpretation-of-other-linear-geological-fea,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geophysical-miscellaneous-lines-1-250-000-geophysical-interpretation-of-other-linear-geological-fea,
Failure,ODP,Geophysical Miscellaneous lines (1:250,000), Geophysical Interpretation of other linear geological features,geophysical-miscellaneous-lines-1-250-000-geophysical-interpretation-of-other-linear-geological-fea,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geophysical-miscellaneous-lines-1-250-000-geophysical-interpretation-of-other-linear-geological-fea,Dataset was not found
Success,DD,Coal polygons (1:250,000). Warning. Extremely Limited Area close to Echuca,coal-polygons-1-250-000-warning-extremely-limited-area-close-to-echuca,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/coal-polygons-1-250-000-warning-extremely-limited-area-close-to-echuca,
Success,ODP,Coal polygons (1:250,000). Warning. Extremely Limited Area close to Echuca,coal-polygons-1-250-000-warning-extremely-limited-area-close-to-echuca,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/coal-polygons-1-250-000-warning-extremely-limited-area-close-to-echuca,
Success,DD,Geological Deep Leads (1:250,000),geological-deep-leads-1-250-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geological-deep-leads-1-250-000,
Success,ODP,Geological Deep Leads (1:250,000),geological-deep-leads-1-250-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geological-deep-leads-1-250-000,
Success,DD,Miscellaneous geological lines and points (1:250,000),miscellaneous-geological-lines-and-points-1-250-000,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/miscellaneous-geological-lines-and-points-1-250-000,
Success,ODP,Miscellaneous geological lines and points (1:250,000),miscellaneous-geological-lines-and-points-1-250-000,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/miscellaneous-geological-lines-and-points-1-250-000,
Success,DD,Geophysical Miscellaneous lines (1:100,000), Geophysical Interpretation of other linear geological features,geophysical-miscellaneous-lines-1-100-000-geophysical-interpretation-of-other-linear-geological-fea,https://ckan-datavic-ckan-develop.au.amazee.io/dataset/geophysical-miscellaneous-lines-1-100-000-geophysical-interpretation-of-other-linear-geological-fea,
Failure,ODP,Geophysical Miscellaneous lines (1:100,000), Geophysical Interpretation of other linear geological features,geophysical-miscellaneous-lines-1-100-000-geophysical-interpretation-of-other-linear-geological-fea,https://ckan-datavic-ckan-odp-develop.au.amazee.io/dataset/geophysical-miscellaneous-lines-1-100-000-geophysical-interpretation-of-other-linear-geological-fea,Dataset was not found
